company_name_s,posting_id,posting_title_j,job_category_kor,posting_tech_stack,company_type,exp_min,exp_max,education_s,edu_category,start_datetime,end_datetime,posting_views_total,applicants_total,hiring_process_clean,posting_tech_stack_cnt,posting_tech_stack_clean,job_category_kor_clean
(유)로지소프트,51658594,서버개발자 채용,서버/백엔드 개발자;웹 풀스택 개발자,AZURE,중소기업;유한회사,7,15,대졸(4년제) 이상,대졸(예정),2025-08-26 00:00:00,2025-09-24 23:59:00,224,19,서류;인적성검사;1차면접;2차면접;처우협의;최종합격,8,"AZURE, C#, C++, NoSql, Node.js, Linux, SQL, MSSQL","서버/백엔드 개발자, 웹 풀스택 개발자"
(유)로지소프트,51658594,서버개발자 채용,서버/백엔드 개발자;웹 풀스택 개발자,C#,중소기업;유한회사,7,15,대졸(4년제) 이상,대졸(예정),2025-08-26 00:00:00,2025-09-24 23:59:00,224,19,서류;인적성검사;1차면접;2차면접;처우협의;최종합격,8,"AZURE, C#, C++, NoSql, Node.js, Linux, SQL, MSSQL","서버/백엔드 개발자, 웹 풀스택 개발자"
(유)로지소프트,51658594,서버개발자 채용,서버/백엔드 개발자;웹 풀스택 개발자,C++,중소기업;유한회사,7,15,대졸(4년제) 이상,대졸(예정),2025-08-26 00:00:00,2025-09-24 23:59:00,224,19,서류;인적성검사;1차면접;2차면접;처우협의;최종합격,8,"AZURE, C#, C++, NoSql, Node.js, Linux, SQL, MSSQL","서버/백엔드 개발자, 웹 풀스택 개발자"
(유)로지소프트,51658594,서버개발자 채용,서버/백엔드 개발자;웹 풀스택 개발자,NoSql,중소기업;유한회사,7,15,대졸(4년제) 이상,대졸(예정),2025-08-26 00:00:00,2025-09-24 23:59:00,224,19,서류;인적성검사;1차면접;2차면접;처우협의;최종합격,8,"AZURE, C#, C++, NoSql, Node.js, Linux, SQL, MSSQL","서버/백엔드 개발자, 웹 풀스택 개발자"
(유)로지소프트,51658594,서버개발자 채용,서버/백엔드 개발자;웹 풀스택 개발자,Node.js,중소기업;유한회사,7,15,대졸(4년제) 이상,대졸(예정),2025-08-26 00:00:00,2025-09-24 23:59:00,224,19,서류;인적성검사;1차면접;2차면접;처우협의;최종합격,8,"AZURE, C#, C++, NoSql, Node.js, Linux, SQL, MSSQL","서버/백엔드 개발자, 웹 풀스택 개발자"
(유)로지소프트,51658594,서버개발자 채용,서버/백엔드 개발자;웹 풀스택 개발자,Linux,중소기업;유한회사,7,15,대졸(4년제) 이상,대졸(예정),2025-08-26 00:00:00,2025-09-24 23:59:00,224,19,서류;인적성검사;1차면접;2차면접;처우협의;최종합격,8,"AZURE, C#, C++, NoSql, Node.js, Linux, SQL, MSSQL","서버/백엔드 개발자, 웹 풀스택 개발자"
(유)로지소프트,51658594,서버개발자 채용,서버/백엔드 개발자;웹 풀스택 개발자,SQL,중소기업;유한회사,7,15,대졸(4년제) 이상,대졸(예정),2025-08-26 00:00:00,2025-09-24 23:59:00,224,19,서류;인적성검사;1차면접;2차면접;처우협의;최종합격,8,"AZURE, C#, C++, NoSql, Node.js, Linux, SQL, MSSQL","서버/백엔드 개발자, 웹 풀스택 개발자"
(유)로지소프트,51658594,서버개발자 채용,서버/백엔드 개발자;웹 풀스택 개발자,MSSQL,중소기업;유한회사,7,15,대졸(4년제) 이상,대졸(예정),2025-08-26 00:00:00,2025-09-24 23:59:00,224,19,서류;인적성검사;1차면접;2차면접;처우협의;최종합격,8,"AZURE, C#, C++, NoSql, Node.js, Linux, SQL, MSSQL","서버/백엔드 개발자, 웹 풀스택 개발자"
(주)10가트,51732694,펌웨어 개발자 경력직 채용,HW/임베디드,C++,중소기업,8,10,대졸(4년제) 이상,대졸(예정),2025-09-03 00:00:00,2025-10-02 23:59:00,55,0,서류;면접;처우협의;최종합격,6,"C++, VHDL, Python, MATLAB, Git, FW",HW/임베디드
(주)10가트,51732694,펌웨어 개발자 경력직 채용,HW/임베디드,VHDL,중소기업,8,10,대졸(4년제) 이상,대졸(예정),2025-09-03 00:00:00,2025-10-02 23:59:00,55,0,서류;면접;처우협의;최종합격,6,"C++, VHDL, Python, MATLAB, Git, FW",HW/임베디드
(주)10가트,51732694,펌웨어 개발자 경력직 채용,HW/임베디드,Python,중소기업,8,10,대졸(4년제) 이상,대졸(예정),2025-09-03 00:00:00,2025-10-02 23:59:00,55,0,서류;면접;처우협의;최종합격,6,"C++, VHDL, Python, MATLAB, Git, FW",HW/임베디드
(주)10가트,51732694,펌웨어 개발자 경력직 채용,HW/임베디드,MATLAB,중소기업,8,10,대졸(4년제) 이상,대졸(예정),2025-09-03 00:00:00,2025-10-02 23:59:00,55,0,서류;면접;처우협의;최종합격,6,"C++, VHDL, Python, MATLAB, Git, FW",HW/임베디드
(주)10가트,51732694,펌웨어 개발자 경력직 채용,HW/임베디드,Git,중소기업,8,10,대졸(4년제) 이상,대졸(예정),2025-09-03 00:00:00,2025-10-02 23:59:00,55,0,서류;면접;처우협의;최종합격,6,"C++, VHDL, Python, MATLAB, Git, FW",HW/임베디드
(주)10가트,51732694,펌웨어 개발자 경력직 채용,HW/임베디드,FW,중소기업,8,10,대졸(4년제) 이상,대졸(예정),2025-09-03 00:00:00,2025-10-02 23:59:00,55,0,서류;면접;처우협의;최종합격,6,"C++, VHDL, Python, MATLAB, Git, FW",HW/임베디드
(주)그리드큐어,51750886,하드웨어 설계 엔지니어 신입,HW/임베디드,Orcad,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,119,1,서류;1차면접;최종합격,4,"Orcad, FPGA, PCB, Embedded",HW/임베디드
(주)그리드큐어,51750886,하드웨어 설계 엔지니어 신입,HW/임베디드,FPGA,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,119,1,서류;1차면접;최종합격,4,"Orcad, FPGA, PCB, Embedded",HW/임베디드
(주)그리드큐어,51750886,하드웨어 설계 엔지니어 신입,HW/임베디드,PCB,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,119,1,서류;1차면접;최종합격,4,"Orcad, FPGA, PCB, Embedded",HW/임베디드
(주)그리드큐어,51750886,하드웨어 설계 엔지니어 신입,HW/임베디드,Embedded,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,119,1,서류;1차면접;최종합격,4,"Orcad, FPGA, PCB, Embedded",HW/임베디드
(주)그리드큐어,51750890,하드웨어 설계 엔지니어 경력,HW/임베디드,Orcad,중소기업;주식회사,1,10,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,36,0,서류;1차면접;최종합격,4,"Orcad, FPGA, PCB, Embedded",HW/임베디드
(주)그리드큐어,51750890,하드웨어 설계 엔지니어 경력,HW/임베디드,FPGA,중소기업;주식회사,1,10,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,36,0,서류;1차면접;최종합격,4,"Orcad, FPGA, PCB, Embedded",HW/임베디드
(주)그리드큐어,51750890,하드웨어 설계 엔지니어 경력,HW/임베디드,PCB,중소기업;주식회사,1,10,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,36,0,서류;1차면접;최종합격,4,"Orcad, FPGA, PCB, Embedded",HW/임베디드
(주)그리드큐어,51750890,하드웨어 설계 엔지니어 경력,HW/임베디드,Embedded,중소기업;주식회사,1,10,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,36,0,서류;1차면접;최종합격,4,"Orcad, FPGA, PCB, Embedded",HW/임베디드
(주)글로벌시스템스,51626873,AI연구개발 소프트웨어(4~6년),인공지능/머신러닝;SW/솔루션,yolo,중소기업,4,6,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,70,4,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)글로벌시스템스,51626873,AI연구개발 소프트웨어(4~6년),인공지능/머신러닝;SW/솔루션,Python,중소기업,4,6,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,70,4,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)글로벌시스템스,51626873,AI연구개발 소프트웨어(4~6년),인공지능/머신러닝;SW/솔루션,AI/인공지능,중소기업,4,6,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,70,4,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)글로벌시스템스,51626873,AI연구개발 소프트웨어(4~6년),인공지능/머신러닝;SW/솔루션,PyTorch,중소기업,4,6,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,70,4,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)글로벌시스템스,51626873,AI연구개발 소프트웨어(4~6년),인공지능/머신러닝;SW/솔루션,DeepLearning,중소기업,4,6,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,70,4,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)글로벌시스템스,51626873,AI연구개발 소프트웨어(4~6년),인공지능/머신러닝;SW/솔루션,C,중소기업,4,6,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,70,4,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)글로벌시스템스,51626873,AI연구개발 소프트웨어(4~6년),인공지능/머신러닝;SW/솔루션,C++,중소기업,4,6,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,70,4,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)글로벌시스템스,51626873,AI연구개발 소프트웨어(4~6년),인공지능/머신러닝;SW/솔루션,PyQt,중소기업,4,6,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,70,4,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)글로벌시스템스,51626899,AI연구개발 소프트웨어(7~9년),SW/솔루션;인공지능/머신러닝,yolo,중소기업,7,9,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,56,6,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","SW/솔루션, 인공지능/머신러닝"
(주)글로벌시스템스,51626899,AI연구개발 소프트웨어(7~9년),SW/솔루션;인공지능/머신러닝,Python,중소기업,7,9,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,56,6,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","SW/솔루션, 인공지능/머신러닝"
(주)글로벌시스템스,51626899,AI연구개발 소프트웨어(7~9년),SW/솔루션;인공지능/머신러닝,AI/인공지능,중소기업,7,9,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,56,6,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","SW/솔루션, 인공지능/머신러닝"
(주)글로벌시스템스,51626899,AI연구개발 소프트웨어(7~9년),SW/솔루션;인공지능/머신러닝,PyTorch,중소기업,7,9,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,56,6,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","SW/솔루션, 인공지능/머신러닝"
(주)글로벌시스템스,51626899,AI연구개발 소프트웨어(7~9년),SW/솔루션;인공지능/머신러닝,DeepLearning,중소기업,7,9,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,56,6,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","SW/솔루션, 인공지능/머신러닝"
(주)글로벌시스템스,51626899,AI연구개발 소프트웨어(7~9년),SW/솔루션;인공지능/머신러닝,C,중소기업,7,9,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,56,6,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","SW/솔루션, 인공지능/머신러닝"
(주)글로벌시스템스,51626899,AI연구개발 소프트웨어(7~9년),SW/솔루션;인공지능/머신러닝,C++,중소기업,7,9,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,56,6,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","SW/솔루션, 인공지능/머신러닝"
(주)글로벌시스템스,51626899,AI연구개발 소프트웨어(7~9년),SW/솔루션;인공지능/머신러닝,PyQt,중소기업,7,9,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,56,6,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","SW/솔루션, 인공지능/머신러닝"
(주)글로벌시스템스,51627364,AI연구개발 소프트웨어/10년↑,인공지능/머신러닝;SW/솔루션,yolo,중소기업,10,20,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,78,9,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)글로벌시스템스,51627364,AI연구개발 소프트웨어/10년↑,인공지능/머신러닝;SW/솔루션,Python,중소기업,10,20,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,78,9,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)글로벌시스템스,51627364,AI연구개발 소프트웨어/10년↑,인공지능/머신러닝;SW/솔루션,AI/인공지능,중소기업,10,20,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,78,9,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)글로벌시스템스,51627364,AI연구개발 소프트웨어/10년↑,인공지능/머신러닝;SW/솔루션,PyTorch,중소기업,10,20,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,78,9,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)글로벌시스템스,51627364,AI연구개발 소프트웨어/10년↑,인공지능/머신러닝;SW/솔루션,DeepLearning,중소기업,10,20,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,78,9,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)글로벌시스템스,51627364,AI연구개발 소프트웨어/10년↑,인공지능/머신러닝;SW/솔루션,C,중소기업,10,20,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,78,9,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)글로벌시스템스,51627364,AI연구개발 소프트웨어/10년↑,인공지능/머신러닝;SW/솔루션,C++,중소기업,10,20,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,78,9,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)글로벌시스템스,51627364,AI연구개발 소프트웨어/10년↑,인공지능/머신러닝;SW/솔루션,PyQt,중소기업,10,20,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 00:00:00,78,9,서류;면접;최종합격,8,"yolo, Python, AI/인공지능, PyTorch, DeepLearning, C, C++, PyQt","인공지능/머신러닝, SW/솔루션"
(주)금영제너럴,51735669,기술연구소 연구개발직 경력 채용,SW/솔루션;HW/임베디드,HW,중소기업;외부감사법인;연구소;병역특례 인증업체;수출입 기업,1,10,"대졸(2,3년제) 이상",초대졸(예정),2025-09-04 00:00:00,2025-10-03 23:59:00,83,1,서류;1차면접;2차면접;최종합격,3,"HW, SW, C","SW/솔루션, HW/임베디드"
(주)금영제너럴,51735669,기술연구소 연구개발직 경력 채용,SW/솔루션;HW/임베디드,SW,중소기업;외부감사법인;연구소;병역특례 인증업체;수출입 기업,1,10,"대졸(2,3년제) 이상",초대졸(예정),2025-09-04 00:00:00,2025-10-03 23:59:00,83,1,서류;1차면접;2차면접;최종합격,3,"HW, SW, C","SW/솔루션, HW/임베디드"
(주)금영제너럴,51735669,기술연구소 연구개발직 경력 채용,SW/솔루션;HW/임베디드,C,중소기업;외부감사법인;연구소;병역특례 인증업체;수출입 기업,1,10,"대졸(2,3년제) 이상",초대졸(예정),2025-09-04 00:00:00,2025-10-03 23:59:00,83,1,서류;1차면접;2차면접;최종합격,3,"HW, SW, C","SW/솔루션, HW/임베디드"
(주)금영제너럴,51735674,기술연구소 연구개발직 신입 채용,SW/솔루션;HW/임베디드,HW,중소기업;외부감사법인;연구소;병역특례 인증업체;수출입 기업,1,10,"대졸(2,3년제) 이상",초대졸(예정),2025-09-04 00:00:00,2025-10-03 23:59:00,87,3,서류;1차면접;2차면접;최종합격,3,"HW, SW, C","SW/솔루션, HW/임베디드"
(주)금영제너럴,51735674,기술연구소 연구개발직 신입 채용,SW/솔루션;HW/임베디드,SW,중소기업;외부감사법인;연구소;병역특례 인증업체;수출입 기업,1,10,"대졸(2,3년제) 이상",초대졸(예정),2025-09-04 00:00:00,2025-10-03 23:59:00,87,3,서류;1차면접;2차면접;최종합격,3,"HW, SW, C","SW/솔루션, HW/임베디드"
(주)금영제너럴,51735674,기술연구소 연구개발직 신입 채용,SW/솔루션;HW/임베디드,C,중소기업;외부감사법인;연구소;병역특례 인증업체;수출입 기업,1,10,"대졸(2,3년제) 이상",초대졸(예정),2025-09-04 00:00:00,2025-10-03 23:59:00,87,3,서류;1차면접;2차면접;최종합격,3,"HW, SW, C","SW/솔루션, HW/임베디드"
(주)긴트,51767966,모터제어 엔지니어(6~10년차),SW/솔루션;HW/임베디드,C,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,6,10,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,26,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","SW/솔루션, HW/임베디드"
(주)긴트,51767966,모터제어 엔지니어(6~10년차),SW/솔루션;HW/임베디드,C#,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,6,10,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,26,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","SW/솔루션, HW/임베디드"
(주)긴트,51767966,모터제어 엔지니어(6~10년차),SW/솔루션;HW/임베디드,C++,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,6,10,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,26,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","SW/솔루션, HW/임베디드"
(주)긴트,51767966,모터제어 엔지니어(6~10년차),SW/솔루션;HW/임베디드,SW,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,6,10,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,26,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","SW/솔루션, HW/임베디드"
(주)긴트,51767966,모터제어 엔지니어(6~10년차),SW/솔루션;HW/임베디드,Embedded,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,6,10,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,26,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","SW/솔루션, HW/임베디드"
(주)긴트,51767984,임베디드 소프트웨어 개발자(5~8년),HW/임베디드;SW/솔루션,C,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,5,8,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,21,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","HW/임베디드, SW/솔루션"
(주)긴트,51767984,임베디드 소프트웨어 개발자(5~8년),HW/임베디드;SW/솔루션,C#,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,5,8,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,21,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","HW/임베디드, SW/솔루션"
(주)긴트,51767984,임베디드 소프트웨어 개발자(5~8년),HW/임베디드;SW/솔루션,C++,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,5,8,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,21,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","HW/임베디드, SW/솔루션"
(주)긴트,51767984,임베디드 소프트웨어 개발자(5~8년),HW/임베디드;SW/솔루션,SW,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,5,8,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,21,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","HW/임베디드, SW/솔루션"
엠에스코리아,51667876,SW개발 경력직원 모집 (1-3년),SW/솔루션,Java,"",0,0,대졸(4년제) 이상,대졸(예정),2025-08-27 00:00:00,2025-09-25 23:59:00,78,9,서류;면접;처우협의;최종합격,3,"React, Java, JavaScript",SW/솔루션
(주)긴트,51767984,임베디드 소프트웨어 개발자(5~8년),HW/임베디드;SW/솔루션,Embedded,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,5,8,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,21,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","HW/임베디드, SW/솔루션"
(주)긴트,51767995,임베디드 소프트웨어 개발자(9~12년),SW/솔루션;HW/임베디드,C,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,9,12,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,28,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","SW/솔루션, HW/임베디드"
(주)긴트,51767995,임베디드 소프트웨어 개발자(9~12년),SW/솔루션;HW/임베디드,C#,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,9,12,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,28,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","SW/솔루션, HW/임베디드"
(주)긴트,51767995,임베디드 소프트웨어 개발자(9~12년),SW/솔루션;HW/임베디드,C++,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,9,12,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,28,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","SW/솔루션, HW/임베디드"
(주)긴트,51767995,임베디드 소프트웨어 개발자(9~12년),SW/솔루션;HW/임베디드,SW,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,9,12,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,28,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","SW/솔루션, HW/임베디드"
(주)긴트,51767995,임베디드 소프트웨어 개발자(9~12년),SW/솔루션;HW/임베디드,Embedded,중소기업;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,9,12,대졸(4년제) 이상,대졸(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,28,0,서류;실무면접;최종합격,5,"C, C#, C++, SW, Embedded","SW/솔루션, HW/임베디드"
(주)낭만상회,51617193,프론트 개발자 시니어,프론트엔드 개발자,React,중소기업,5,7,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-21 00:00:00,2025-09-19 23:59:00,147,13,서류;1차면접;2차면접;처우협의;최종합격,7,"React, ReactNative, TypeScript, Git, Node.js, Infra, CreateReactNativeApp",프론트엔드 개발자
(주)낭만상회,51617193,프론트 개발자 시니어,프론트엔드 개발자,ReactNative,중소기업,5,7,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-21 00:00:00,2025-09-19 23:59:00,147,13,서류;1차면접;2차면접;처우협의;최종합격,7,"React, ReactNative, TypeScript, Git, Node.js, Infra, CreateReactNativeApp",프론트엔드 개발자
(주)낭만상회,51617193,프론트 개발자 시니어,프론트엔드 개발자,TypeScript,중소기업,5,7,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-21 00:00:00,2025-09-19 23:59:00,147,13,서류;1차면접;2차면접;처우협의;최종합격,7,"React, ReactNative, TypeScript, Git, Node.js, Infra, CreateReactNativeApp",프론트엔드 개발자
(주)낭만상회,51617193,프론트 개발자 시니어,프론트엔드 개발자,Git,중소기업,5,7,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-21 00:00:00,2025-09-19 23:59:00,147,13,서류;1차면접;2차면접;처우협의;최종합격,7,"React, ReactNative, TypeScript, Git, Node.js, Infra, CreateReactNativeApp",프론트엔드 개발자
(주)낭만상회,51617193,프론트 개발자 시니어,프론트엔드 개발자,Node.js,중소기업,5,7,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-21 00:00:00,2025-09-19 23:59:00,147,13,서류;1차면접;2차면접;처우협의;최종합격,7,"React, ReactNative, TypeScript, Git, Node.js, Infra, CreateReactNativeApp",프론트엔드 개발자
(주)낭만상회,51617193,프론트 개발자 시니어,프론트엔드 개발자,Infra,중소기업,5,7,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-21 00:00:00,2025-09-19 23:59:00,147,13,서류;1차면접;2차면접;처우협의;최종합격,7,"React, ReactNative, TypeScript, Git, Node.js, Infra, CreateReactNativeApp",프론트엔드 개발자
(주)낭만상회,51617193,프론트 개발자 시니어,프론트엔드 개발자,CreateReactNativeApp,중소기업,5,7,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-08-21 00:00:00,2025-09-19 23:59:00,147,13,서류;1차면접;2차면접;처우협의;최종합격,7,"React, ReactNative, TypeScript, Git, Node.js, Infra, CreateReactNativeApp",프론트엔드 개발자
